id,replyCount,likeCount,publishedAt,authorName,text,isReply,isReplyTo,isReplyToName
UgyLnP_JK-tdFfHPlgh4AaABAg.9xMGEs2qoKw9xMVFuvdNcC,,5,"2023-11-21 01:57:57",@BintoroAdiDarmawan,Sip,1,UgyLnP_JK-tdFfHPlgh4AaABAg,@robknights3966
UgyLnP_JK-tdFfHPlgh4AaABAg.9xMGEs2qoKw9xMVwm3X8uS,,19,"2023-11-21 02:03:57",@lionight.custom5693,"kebiasaan ngisi pulsa pulsa dulu baru bayar 😂",1,UgyLnP_JK-tdFfHPlgh4AaABAg,@robknights3966
UgyLnP_JK-tdFfHPlgh4AaABAg.9xMGEs2qoKw9xM_-eGi5dA,,0,"2023-11-21 02:39:25",@marnimdn2964,"@lionight.custom5693 saya dulu begitu , Karena sudah ngalami ketipu ,semua pelanggan baru kalo saya belum liat uang nya ,belum saya ok ,ditransaksi .Andai uang koin silahkan dihitung dulu ,kadang nominal tidak sesuai .( Kurang banyak )",1,UgyLnP_JK-tdFfHPlgh4AaABAg,@robknights3966
UgyLnP_JK-tdFfHPlgh4AaABAg.9xMGEs2qoKw9xN6giTV9ji,,16,"2023-11-21 07:42:32",@ReyyXwayzee,"Gua juga gitu ogah bgt ngelayanin orang mau ngisi saldo dana ,pulsa dll kalo sebelum ngasih duit nya dulu",1,UgyLnP_JK-tdFfHPlgh4AaABAg,@robknights3966
UgyLnP_JK-tdFfHPlgh4AaABAg.9xMGEs2qoKw9xNe-39LPFO,,6,"2023-11-21 12:42:16",@Kikitambunan-e2r,"Ya benar, aku juga pedagang warung dan counter , harus lebih hati kalo ada yg mau belanja, minta uangnya dulu baru kasih barangnya...",1,UgyLnP_JK-tdFfHPlgh4AaABAg,@robknights3966
UgyLnP_JK-tdFfHPlgh4AaABAg.9xMGEs2qoKw9xNe1CRcd-m,,3,"2023-11-21 12:42:34",@Kikitambunan-e2r,"Sekarang banyak penipuan dan hutang",1,UgyLnP_JK-tdFfHPlgh4AaABAg,@robknights3966
UgyLnP_JK-tdFfHPlgh4AaABAg.9xMGEs2qoKw9xNtD5xHulw,,3,"2023-11-21 14:55:16",@mullasadra1216,"Gak usah ucap permohonan maaf, justru pedagang berterima kasih dgn nasehat ini",1,UgyLnP_JK-tdFfHPlgh4AaABAg,@robknights3966
UgyLnP_JK-tdFfHPlgh4AaABAg.9xMGEs2qoKw9xOt9dO92Bf,,3,"2023-11-22 00:14:02",@xwz37c12hgp,"AUTO DPO ORANG MADURA... GAWAT😂",1,UgyLnP_JK-tdFfHPlgh4AaABAg,@robknights3966
UgyLnP_JK-tdFfHPlgh4AaABAg.9xMGEs2qoKw9xTuD5H-w4J,,0,"2023-11-23 22:59:27",@yatimikha7115,👍👍👍,1,UgyLnP_JK-tdFfHPlgh4AaABAg,@robknights3966
UgyLnP_JK-tdFfHPlgh4AaABAg.9xMGEs2qoKw9xvjjtmrUeI,,0,"2023-12-05 03:45:55",@qwery85,Utang😂,1,UgyLnP_JK-tdFfHPlgh4AaABAg,@robknights3966
UgyLnP_JK-tdFfHPlgh4AaABAg.9xMGEs2qoKw9yUWOsrrdta,,1,"2023-12-19 01:13:14",@wiwikwuryani1423,"Sekarang banyak penipu dan utang. Aku pernah ada orang hutang sama aku ngak saya kasih Krn saya pas ada keperluan agak banyak.......eeee saya disatru sampai sekarang.",1,UgyLnP_JK-tdFfHPlgh4AaABAg,@robknights3966
UgyLnP_JK-tdFfHPlgh4AaABAg.9xMGEs2qoKwA-xRdPRqDe-,,2,"2024-02-18 09:11:40",@rudyyuniarto571,"Si ibu pasti sdh liat vidionya viral..hehehe..sampai punya cucu loe bu..vidionya ada trus..sgr operasi muka bu..operasi dlu..baru byr belakangan nanti di rmh..😂",1,UgyLnP_JK-tdFfHPlgh4AaABAg,@robknights3966
UgyLnP_JK-tdFfHPlgh4AaABAg.9xMGEs2qoKwA1wzERbjPbf,,0,"2024-04-07 21:57:31",@bikinribet6934,"Karena sarannya bagus, saya maafkan 😂",1,UgyLnP_JK-tdFfHPlgh4AaABAg,@robknights3966
Ugyl_EAei35ZPCS4N014AaABAg,0,0,"2023-11-20 23:38:24",@rdkinsanmadani,"Tinggal tunggu keciduk",0,,
UgzH4fPKfWNEjPWq8hB4AaABAg,0,0,"2023-11-20 23:37:21",@widiastuti-vy2iw,"ea bnyk sekarang yg seperti ini..ada adek sya yg kenak juga sma orang yg sma modusnya seperti ini😢",0,,
Ugw6SGOugMeiclzsDWp4AaABAg,0,0,"2023-11-20 23:37:10",@anisahhusein6777,"Malu² in Lu Bu...gw kan suka begitu..pake daster trus ke warung Madura belanja sembako atau ga isi saldo jg utk suami saya...tapi untungnya saya masih waras...masih bener mau bayar ga nipu bgtu..najong deh!!!",0,,
UgxGAdz-R74x1T9NPCV4AaABAg,0,0,"2023-11-20 23:31:23",@khosiyatunnasiah4084,"Rasain kamu menipu sih...jadi viral dimedia , mukanya jelas lagi , astaghfirullah...kenapa yah...mau2 nya , kepepet kali yah...",0,,
Ugwr6PTTuuHjy07OHgt4AaABAg,0,0,"2023-11-20 23:24:55",@henyrantawati4928,"Kalau sy ,sy terima uangny dlu baru sy isi,selalu waspada",0,,
UgyrEdxFsHVVjNyGgjV4AaABAg,1,1,"2023-11-20 23:22:34",@MuhammadAzam-hy5uq,"Kalo nipu pake isi saldo berarti penipu sudah ahli. Tp pedagang lebih ahli",0,,
UgyrEdxFsHVVjNyGgjV4AaABAg.9xMDTqJxu0m9xNFDjO2maH,,0,"2023-11-21 08:57:05",@billykulim5202,"Yah itu kan berita di media. Kejadian asli nya jgn jgn si suami udah kirim tapi takut kena getok istri bikin kesaksian palsu blom terkirim",1,UgyrEdxFsHVVjNyGgjV4AaABAg,@MuhammadAzam-hy5uq
UgxPtShm1Xhp40rUnjZ4AaABAg,0,0,"2023-11-20 23:21:49",@abraramoon4327,"Wjwkw pasti penipunya udah girang bgt dp rejeki haram 200 rebu eh trnyata di prank wkwk",0,,
UgyheQ0_yEMewwNV5nB4AaABAg,0,0,"2023-11-20 23:19:55",@reyzafirmansyah2459,"Aokeoaksoakwk bodoh",0,,
