comment_id,author,text,likes,replies,published_at,is_reply
UgzYmIHGJoYJoOhtl454AaABAg,@thinocahyo-dn8bq,Ini polsek rungkut y mas saya jg pernah mengalami tapi tidak saya tf,0,0,2025-04-21T07:39:27Z,False
UgwOsI0tfil7QjJDhzp4AaABAg,@KustinahKustinah-l4w,"Sekarang di youtube short ada modus baru.. Sultan dubai bagi2 uang... Disuruh hubungi no wa tersebut dilayar  kalo mau dapat usng. Ternyata disitu dia minta biodata diri, nama bank, no rekening. Hati2 ya.. No rek jgn dikasih nanti uang didalemnya bisa diambil semua ealau mereka gk punya pasword.",0,0,2025-04-19T21:30:07Z,False
UgzPL142XUV9X_IQqLZ4AaABAg,@TatiSuhari,Ya pegawai pos sama polisi abal abal  ya sekongkol ya temen nya tukang tipu kasian 😂,0,0,2025-04-19T12:18:56Z,False
UgxSoQ7BoHmx8RkIR2x4AaABAg,@gratefultwentyfourseven7331,"Intinya kalau bangun tidur jangan langsung jawab telfon, bales WA dll krn kita biasanya ga mikir dgn seksama. Yg muslim baca doa bangun tidur & doa pakai bahasa indonesia aja spy diberi perlindungan & kesalamatan 🤲",0,0,2025-04-17T20:23:13Z,False
UgxczXYJrtBz4CG5V2F4AaABAg,@Indrikiprit,"Terimakasih MZ Iqbal kasih info nya ya  dulu jg AQ pernah ke tipu tp di tlpon rumah di suruh trasfer 4 jt. 500 dpt undian mobil dr undian kelompok Bayangkara waktu itu AQ jg br bangun tidur langsung aja mau trasfer pikirku nanti AQ dpt kiriman mobil.
Ehh ternyata smpai sore nggak dtg ketipu AQ 🤦🏻😭😭😭😭😭😭",0,0,2025-04-17T05:54:21Z,False
UgxCb9ME9BokcCu_Mk94AaABAg,@adityamardhany3611,Terimakasih atas informasinya mas Iqbal.,0,0,2025-04-17T04:30:44Z,False
Ugx_W6_QQQRDIha6z694AaABAg,@nurwakhidah2156,"Orang sock ,mmudah kena gendam",0,0,2025-04-16T14:15:48Z,False
UgxYWPp74Wn4rJk2ruR4AaABAg,@adisiswadi2737,"Saya pernah dituduh dengan modus yang sama dari yang mengaku KPK. Sama seperti ini, dihubungkan ke polisi dan dituduh macam macam, termasuk disebutkan punya 50 rekening atas nama saya di bank M. Saya tutup saja teleponnya. Besoknya saya cek ke KPK dan bank M, tidak ada seperti itu.",0,0,2025-04-15T11:43:03Z,False
UgwMXiLwGBxa-Vdyq9J4AaABAg,@adisiswadi2737,"Saya pernah dihubungi orang yang mengaku dari imigrasi, menanyakan apakah ada pengiriman ke Malaysia. Saya baru tahu kalau imigrasi juga mengurus pengiriman barang......",0,0,2025-04-15T11:37:50Z,False
UgwBS5abtSLk0xOPfZN4AaABAg,@norlatifah1049,Berapa total kerugjan mu semua,0,0,2025-04-15T11:34:10Z,False
UgxI0X-IWeMFQQvMmGd4AaABAg,@joesteak3902,"Mending setiap pelaku kejahatan seperti di Amerika kepada siapa saja yang bisa rekam wajah penipu langsung ditayangkan di TV berulang2 sertakan nomor telfon pengaduan laporan, supaya bagi yg kenal penipu itu bisa cepat memberikan info. ini akan membantu pihak kepolisian bergerak cepat. ini dalam konteks percaya kepada pihak kepolisian ya.....",1,0,2025-04-14T19:06:52Z,False
Ugxsbiv9z9tzlhqk1iJ4AaABAg,@mantrimotor3287,"Hati"" Indo banyak bajingan",0,0,2025-04-14T09:47:46Z,False
UgwZpzkjxlY6-SNKMUh4AaABAg,@Banjarbaru321,Baju polisix ky gitu apa g slh,0,0,2025-04-14T05:27:06Z,False
Ugwn8jJeRvmq7Hx0wot4AaABAg,@Rohanah-kg1vg,"Ok aku fa kan percaya, tlp ga fi kenal, makasih mas infonya",0,0,2025-04-12T09:23:29Z,False
Ugw7EmKVGH-YIk-D6HF4AaABAg,@sripudji6431,Mks mas,0,0,2025-04-12T08:56:28Z,False
Ugyqx2GM12GMUEbaPVN4AaABAg,@rajaakbar2429,Aku juga kena kak nama sama tanda tangan untung bukan KTP tapi apa aman tidak,0,0,2025-04-11T14:00:00Z,False
Ugzx2PoxW6BLLfu4bAx4AaABAg,@SumariyahSorong-gx2dx,Itu jualan jualan ditoko toko besar awas dong bilang dpt bonus. Aess dong minta no tabungan,0,0,2025-04-11T06:56:27Z,False
UgwaKkUSZW5kXhPDIsl4AaABAg,@Arrazi-k3c,"Gue baru banget hampir kena modusnya sama, dari kantor pos paket yang ketahan di medan. Dia bilang ada paket ilegal atm dan buku tabungan. Dia bilang gue di suruh untuk minta surat pembersihan data dan pelindung ke polda. Terus di sambungin lahh gue ke polisi, pas mau gue ngajuhin laporanya gue mikir lagi ko bisa secepet ini nyambung ke kantor polisi dan terus gue pake logika gue lagi ko nih polisi tau gue mau ngelapor dari kantor pos yang tadi. Nahh dari situ akhirnya gue ragu terus pura2 tanya lagi ke kantor pos dan gue bilang juga mau gue tanya juga ke kantor polisi terdekat aja. Dan langsung gue matiin",0,1,2025-04-10T14:07:05Z,False
UgwaKkUSZW5kXhPDIsl4AaABAg.AGjhw-Ad7JMAGjiYlngDhJ,@Arrazi-k3c,Sebelum lihat video ini gue masih panik apa data gue nanti ke hack kaya rekening atau suara gue tadi di rekam untuk pembuktian data kejahatan dia. Terus gue cari2 info akhirnya gue sedikit lega tau modus berikutnya ternyata dari video ini. Terimakasih bang udah berbagi pengalaman yang hampir aja gue kena modus dan pikiran apa gue nantinya kena hack,0,0,2025-04-10T14:12:31Z,True
UgzmpI1S9sWBUkMMsBd4AaABAg,@saidirossady7255,"Ribet...! Sy juga hampir ketipu via FB dgn org yg ngaku Cewek Inggris-Indonesia, yg modusnya mirip sama yg melibatkan 3 negara ( inggris, Malaysia n Indonesia). Alhamdulillah sy tidak teripu, Krn masih sedikit tersisa akal sehat.",0,0,2025-04-10T07:27:09Z,False
Ugw4802jSsGn1cllOVV4AaABAg,@candudigital1245,"Kalau saya dapat tlpn dengan logat macam gitu, gpl langsung aku tutup.😂",0,0,2025-04-04T06:40:47Z,False
UgywlTkREFpR4_A3jsB4AaABAg,@KuliBang-ss2bs,Vidio paling oonn,0,0,2025-04-04T04:36:07Z,False
UgwtgX9MDrpZfwhkrp54AaABAg,@Minieazale,Indonesia emang ruwett,0,0,2025-04-03T04:12:44Z,False
UgwfE4iGp42f9GAvNLN4AaABAg,@PANDUGARDENINDO,Bodoh kok di pamerkan,0,0,2025-04-01T02:08:42Z,False
Ugy4u1cemmTi2C8WUf94AaABAg,@Swordzies0504,"Barusan kena yang sama kyk abang nya, untung ga sampe disuruh transfer dll.",0,0,2025-03-29T07:31:14Z,False
Ugw8KFZnHbjY6Nb-3G54AaABAg,@muhammadharis122,"saya perna kena tipu dri kenal dulu  cewek dri apikasi aku bicara usaha bisnis dah ahirnya di jatuh cinta sama aku trus uang teryata macet ga bisa wd di akun aku kena love scam 7.450.000 hidup semakin hancur masih alhamdulillah kena 1,5 jt setela aku kena segitu trus butu duit  modal kena tipu lagi aku pinjaman ilegal bukan dri plastor fb aja itu ilegal total 15 jt ada kena tipu itu uda di indonesia ini jahat  "" dan sampai sekarang masih ada itu love scam macem "" la pokonya hati hati",0,0,2025-03-22T11:40:18Z,False
UgxAru-0QUVqGvNClCV4AaABAg,@pras4912,gedabrus,0,0,2025-03-18T22:06:34Z,False
UgycWUZOsEZbYWU7YSh4AaABAg,@herupewe7760,😂😂😂😂😂,0,0,2025-03-10T06:50:50Z,False
UgxFAx5X1yjxHpM3YJV4AaABAg,@johancaksono6441,Amin sbar ia ms🙏,0,0,2025-03-05T18:51:04Z,False
Ugz85Y7DlAz8DhpeCm54AaABAg,@hengkylim1043,Maaf yaa klau slh percumaa lapor polisi,0,0,2025-03-05T04:46:24Z,False
UgyMWZKGmKdF2BuD1C54AaABAg,@wahyucame77,Terus skg gmn bang,0,0,2025-03-04T01:47:56Z,False
UgwVeiiqTw8kbgf4plF4AaABAg,@manwon-j9f,"salam sehat dari hongkong cah bagus,artinya pelajaran ini tidak ada di tempat kuliah anda,hehe kita perantau lebih memegang hal identitas is pribadi poll,sampai krp ples foto lagi,lain x tiahati",0,0,2025-02-27T09:28:47Z,False
UgyZQpF4E4x6Mya6LPp4AaABAg,@yuliati1521,Terima kasih informasinya 🙏,0,0,2025-02-23T05:27:04Z,False
UgzojDacSlz4dbcK9ct4AaABAg,@digospl4117,lu tolol,0,0,2025-02-22T05:13:43Z,False
Ugxa7h-AGIODMoKfOol4AaABAg,@hariwahyu9388,No nggak kenal langsung sy blokir.,0,0,2025-02-21T05:45:49Z,False
Ugymf4-53aemwDJowmZ4AaABAg,@suryati5866,Nampak. Ny.  Km  pintar.  Kok. Bs km d. Tipu   y.  Anggap. Sj.   Itu bersedekah,0,0,2025-02-18T17:51:23Z,False
UgxapvpOy1hgS9j_qK94AaABAg,@mazakogurih8429,90%orang Sumatera yg jadi penipu,0,0,2025-02-17T16:20:49Z,False
UgyBq3Ckwa3LJ29GoXh4AaABAg,@indrianto5456,Terus eksperimen buat konten fan pendidikan kaum 58,0,0,2025-02-17T10:26:20Z,False
UgwjQjsKgq5rt9nXLH14AaABAg,@eyangnaga4448,"Aneh aneh harusnya kamu minta cs bca buat blokir transfer...
Saya pernah ngalamin lansung minta blokir di blokir lansung",0,0,2025-02-17T09:40:32Z,False
Ugw6fAqWrndyfAAMxrJ4AaABAg,@NachyatiRatu,Polisi kok sikap duduk nya mleyot😂,0,0,2025-02-17T05:28:45Z,False
UgybmhHW_bCgr7o6_GZ4AaABAg,@ritasahara5592,"Dulu sy pernah di telpon sm oknum, ktnya dapat kiriman barang dari malaysia, sy di suruh ini itu dengan alasan ada barang terlarang, kemudian sy jawab tak punya kenalan atau saudara di malaysia, akhirnya teleponnya di putus oleh oknum tersebut..",0,0,2025-02-15T06:12:54Z,False
Ugy1Bp9F7K3pwjKZ8IJ4AaABAg,@yubasiahyubasiah4685,"Ah,jgn2 polisi beneran jd penipu",0,0,2025-02-11T22:35:46Z,False
UgzfrQxaw31kI0QNEsp4AaABAg,@magdiars,"Mas.. Mas, suara customer servicenya dah ky sopir angkot gitu kok ya manut wae.. ❤",0,0,2025-02-09T11:42:46Z,False
UgwSyuGiYMkqb5pcF694AaABAg,@evadevia-um2ul,Ini sama yg dialami suamiku... Tp bedanya dia ngaku² dari pajak... Awalnya suami percaya dan kaget bgt... Tp akhirnya suami ngotot dan diancam mau dilaporin polisi karena teman² suami byk juga polisi ... Seketika dimatikan telponnya,1,0,2025-02-07T03:58:04Z,False
UgzePX3dN1jCsX7ju5J4AaABAg,@Keke-Allone,"Polisi baju nya kaya gitu,itu mah Pramuka...wkwkwk..",0,0,2025-02-06T14:26:38Z,False
Ugyk7rYZ-5Yxby6WQ954AaABAg,@kalimilimi4872,Judul nya ke hipnotis,0,0,2025-02-03T13:59:04Z,False
Ugz0Bbl_pKRPPF1M5Tx4AaABAg,@VlogRealStory6090,18:58 - yg buat surat pengaduan nya kita bang...,0,0,2025-02-02T18:51:15Z,False
UgxM1hrJSIe__M6ucOx4AaABAg,@VlogRealStory6090,5:00 - jangan di tutup bang... apa kena sensor yutub ya ?,0,1,2025-02-02T18:35:18Z,False
UgxM1hrJSIe__M6ucOx4AaABAg.AE2fMsNJTf2AE2fl_E0M_8,@IqbalQoreshi,"Kena takedown youtube sebelumnya, jadinya mau gamau ditutup, tapi video selanjutnya udah saya upload yg no sensor",0,0,2025-02-02T18:38:49Z,True
UgwQXes472VAh6t_yGR4AaABAg,@DS_VO8-AL,"Masi itu polisi beneran itu hloo
Aku Gak akan pernah percaya

Alhamdulillah untung aku galak & jutek
Tiap ada yg omong otak atik duit aku bentak apalagi gak kenal
Ingat guys..
Mau polisi itu beneran mau gadungan  JANGAN PERNAH PERCAYA
uang segitu gaj akan pernah digubris polisi cuma terima laporan & dikumpulkan saja

Sabar ya mas Iqbal smg diganti rejeki yg lebih baik
& Diberikan ilmu penangkal penipuan 
Aamiin",0,0,2025-02-02T08:08:05Z,False
Ugxr6Fgonl9imiyxLCh4AaABAg,@syakurdavid4984,Bagus critamu pencerah untuk yang belum tahu modusnya..... Penipuan,0,0,2025-02-01T12:12:42Z,False
Ugwl-erc-ACSofzUtX14AaABAg,@ilyasmarpaung3162,Yg buat video ini buka ketololan sendiri,0,0,2025-01-30T16:23:59Z,False
UgzcOWJ0ztj7zKNRG8p4AaABAg,@ilyasmarpaung3162,Ngonten gk masuk akal blasssß,0,0,2025-01-30T16:09:19Z,False
UgySKzh8omO0LyfZcdh4AaABAg,@ratnarinaningsih,Untung cuma satu setengah juta gak nyampe puluhan juta atau ratusan juta.tp yg nmnya ketipu ya ngenes,0,0,2025-01-30T14:44:37Z,False
Ugw4DT8eGp33fNXl17d4AaABAg,@AdipatiMbelings,"Ini semua takkan terjadi klo dr awal kita sudah menghentikan tlpn tsb,
Intinya...penipuan itu smakin canggih & beragam, 
Bila blum jelas jgn turuti & lgsg blok no tsb....selesai",0,0,2025-01-29T22:44:45Z,False
UgxF5t9lmjM9SI0ygQl4AaABAg,@CamatAlfathir-mc4vu,"Salam sehat selalu Bang, iya s'moga ini jadi pembelajar untuk kita semua. 
Terimakasih informasinya.",0,0,2025-01-27T19:10:03Z,False
UgxvFEXLb1zN69eUVOZ4AaABAg,@eddywsrally,Gampang banget ditipu?? Heran saya😂,0,0,2025-01-27T14:25:30Z,False
Ugx1-L4f4UeAJNF3jT54AaABAg,@biardiamampuspenipubakarhi8345,Penipu bakar hidup 2 biar dia mampus,0,0,2025-01-25T00:00:06Z,False
Ugx1N4qJpGCOL8hVVXd4AaABAg,@suryati5866,Sy.selama. Sering. Lht. Konten.  Penipuan. Sy. Tdk mau. Klu. Msk. No tak. D. Kenal sy. Angkat. Sdh. Merajalelah. Penipuan. Yng. Sering. D lakukan. Orng. Penjarah.,0,0,2025-01-24T18:10:17Z,False
UgzC2-OGKk89Wkpkvkl4AaABAg,@sulinggabuk938,"𝙔𝙖 𝙞𝙩𝙪𝙡𝙖𝙝 𝙥𝙡𝙖𝙮𝙖𝙣𝙖𝙣 𝙗𝙪𝙢𝙣 𝙮𝙣𝙖𝙜𝙗𝙨𝙖𝙣𝙜𝙖𝙩 𝙗𝙖𝙜𝙪𝙨 𝙙𝙣𝙖 𝙗𝙖𝙞𝙠 𝙠𝙩𝙞𝙠𝙖 𝙖𝙙𝙖 𝙢𝙖𝙨𝙖𝙡𝙖𝙝 ,𝙡𝙚𝙢𝙥𝙖𝙧 𝙨𝙖𝙣𝙖 ,𝙡𝙚𝙢𝙥𝙖𝙧 𝙨𝙞𝙣𝙞 𝙖𝙥𝙖 𝙡𝙖𝙜𝙟 𝙙𝙞 𝙠𝙚𝙥𝙪𝙡𝙞𝙨𝙞𝙖𝙣.",0,0,2025-01-23T07:54:12Z,False
UgyQOLCBBe_9D3Qha4l4AaABAg,@agusprayitno1930,PaLSU bro😮😮😮,0,0,2025-01-23T06:51:17Z,False
Ugy0lqy5aMIXA8cskr54AaABAg,@agusprayitno1930,Modus anda berbohong😅😅😅,0,0,2025-01-23T06:50:12Z,False
UgzJ-cZnj1MBeubS7LJ4AaABAg,@agusprayitno1930,"Mas kelihatanya Keren dan Mahasiswa tapi Bodoh....terlalu Pede........
- Anda ke BCA .itu minta Cetak Rekening Koran. ( mahasiswa gemblung ).
- Sering seringlah berSodaqoh dan berDoa.
-Anda sampaikan.itu cuma modus ,kami gk percaya,ketemu.klo anda jago ngomong Nggedabrus",0,0,2025-01-23T06:49:37Z,False
UgzWMWJ0H-J3j2rezml4AaABAg,@raya9464,"asli, kadang antara nyalahin diri sendiri, ngerasa tolol, koq bisa..ya Alloh bener2 harus minta perlindungan Alloh",0,0,2025-01-23T02:29:43Z,False
UgyRwTsrysezeMTFSxF4AaABAg,@slamet7264,"Inilah indonesia, sdh kena tipu masih dipingpong, di odol odol ...!!!!
Lengkap adh ibarat sdh jatuh tertipa tangga kena tai...",0,0,2025-01-23T01:08:46Z,False
Ugzcoov7uVgZWoSfsSB4AaABAg,@SetyoHpnyakokdipegangterus-d9k,"TRIms sekedar info, pelapor dibuat down dulu  ya di kepolisian,  di Banknya  😢",0,0,2025-01-22T08:12:11Z,False
Ugwq7mrrrLKRGoYkq-54AaABAg,@yaniaskim636,"1,5 jt itu besar Mas
Trmksh sdh mmbri info yg sngt brarti
Hati² teman jgn mudah prcy
Saat ini bnyk org malas krj pengin pny uang bnyknutk senang²
Doa ku Mas nya dpt Berkat lain sebagai pengganti uang nya yg hilang
GBU",0,0,2025-01-22T02:28:38Z,False
UgzLbuoBBrkKiB4fZSl4AaABAg,@inadewi3118,Knp d sensorrrr...muak bgtt penipu..menghancurkan masa depan kluarga,0,0,2025-01-21T15:42:37Z,False
UgwVvsvcoe6UQ_TV8hR4AaABAg,@hudafulhan6534,Sabar bang gw juga pernah sekitar 3 thn yg lalu...sama 1.5jt trus saya buat laporan...dan sama kayak masnya...di oper2,0,0,2025-01-21T05:21:08Z,False
UgxXty6NxVP8Mf3KK4Z4AaABAg,@pardiyodiyo7498,Konoha emang ribettttt urusan beginian,0,0,2025-01-20T22:54:57Z,False
UgzG93bRHibX44hZ7gl4AaABAg,@sjamsubachtian2478,"sya pernah hampir ditipu dg cara spt ini, untungnya akal sehat masih bekerja, hey bang, klo mau cek aliran uang saya, lha kenapa sy harus transfer ? harusnya cukup cek aliran dana di perbankan atau dari PPAT ? polisi gadungan rerap memaksa dan mengancam akan memproses aku sbg tersangka, namun sy masih waras dan tetap menolak",0,0,2025-01-20T05:08:24Z,False
UgyD-Gg7W8gNR4pGUbB4AaABAg,@Taurus61-s6h,Lagi pula suara penipu ini sudah ga asing lagi si kalau aku bilang hampir semua yutube suaranya si penipu ini. Kenapa ga  ribuan..,0,0,2025-01-20T04:43:51Z,False
UgwylgvDwwnOWcyNrLl4AaABAg,@noobtradefx,"Pengalaman saya pernah buat cc lewat online di suatu bank, tp setelah cc nyampe rumah saya aktivasi selang 2 hari ada tlp ngakunya dari pihak bank bersangkutan dengan menyebut nama panjang saya dan itu bener dong kemudia nanyain ada kendala ttg cc atau tidak dan ujungnya mau memastikan dan suruh nyebutin exp date, cvv dan nomor kartu. Langsung saya semprot ""mau nipu lu ya?"" Kemudian malah kedenger suara radio 😂
Tp yg tlp pake nomor tlp (029) alias tlp kantor",0,0,2025-01-19T08:52:52Z,False
Ugy3F_6nR8q4CqyEDBZ4AaABAg,@SriWahyuningsihpml,"Aq pernah di telepon mas, sama juga katanya paket dari riau tpi karna aq ga psen apa"" Jadi wktu mw telp polisi buat laporan saya ga angkat",0,0,2025-01-19T07:20:23Z,False
Ugzj_k7RcYkYY_Du8t14AaABAg,@faisyalarif-vh9rx,Goblok bego luu...!!,1,0,2025-01-18T10:58:34Z,False
Ugy_bJI0AxI5Rvr8TmF4AaABAg,@gotham6747,"Emang bener sih klo laporan pencurian, kehilangan, dan penipuan ke kepolisian pasti kita korban yg ribet dan dipersusah dan harus merogoh biaya lagi 😩. 
Kapan kepolisian kinerjanya seperti yg di slogankan?",0,0,2025-01-16T06:21:57Z,False
UgyPu2SNmzMDRB2hSOl4AaABAg,@julio-ox4ly,ribet banget urusanya di Indonesia dilenpa2 kayak barang karena itu rakyat biasa males lapor,0,0,2025-01-15T17:40:42Z,False
UgzkOtYIW7NPIJe6c2x4AaABAg,@sitihawa9024,Modus penipuan😂😂,0,0,2025-01-15T06:46:32Z,False
UgzriHwYDgO0P9O9yPl4AaABAg,@SutiyonoTeguh,Ada hipnotis nya,0,0,2025-01-14T02:24:43Z,False
UgxGEv_OwGBKIoCoOih4AaABAg,@mulancristy735,"Kok bs muda pinter , mahasiswa kok nurit ja, plonga plongo gt, pinter ngomong doang otaknya  nol 😮😮",0,0,2025-01-13T10:03:19Z,False
Ugyf9H9ova9rRbq5AvV4AaABAg,@ridingdowntheroad,"ini yg bikin pelakunya cloning.
akan muncul pelaku2 lainnya, karena wajahnya disembunyikan.
memang susah, youtube nya yang melarang sih.",0,0,2025-01-12T04:20:46Z,False
UgzBxbvNmQUpUQVzZXB4AaABAg,@SonnyIchsany,"Semoga mas iqbal di berikan kesehatan, kesabaran,...dan ada gantinya dari Allah azza wa jala... Aamin",1,0,2025-01-11T15:36:42Z,False
UgwotQDqm9Bb0oJyYch4AaABAg,@BogelJM,"Di konoha jangan kan buang air saja pasti bayar tidak ada yg gratis jaga dirimu hanya kamu yg tau dan sellau istigfar dan zikir akan menjauhkan dari keburukan, polisi saat ini tidak bisa menjadi patokan untuk membantu mereka juga sebagian ada oknum sindikat beda hal di negara Jepang polisi netral dan bersih tifak ada pungli",0,0,2025-01-11T13:19:04Z,False
UgwpcagJJOgzkEZwBK14AaABAg,@retnoastuti5555,Makasih mas infonya penipuan  terbaru 👍,0,0,2025-01-11T03:12:15Z,False
Ugw3NvaVnVnU6rHEBoJ4AaABAg,@dksbaru0725,"Suara penelpon tdk meyakinkan , tutup aja langsung",0,0,2025-01-08T15:05:22Z,False
UgyilhVhOBKXIuTRxOd4AaABAg,@tommygunawan3468,waktu bicara sama penipu bbrp detik.kalian uda kena hipnotis.jd intinnya di telpon sama org gk di kenal lsg tutup aj telpon.,0,0,2025-01-07T05:49:20Z,False
UgyEk55Gp75dwBeXnfp4AaABAg,@ARAY99777,Nasa suara nya  tolong di ingat  biar tidak kena  tipu lagi,0,0,2025-01-06T13:52:11Z,False
Ugz8CXhwCJKmlS3hVmF4AaABAg,@Irkham-bb1pk,Hoax😂,0,0,2025-01-06T09:53:09Z,False
UgyyL9KcRR-0TrtANkV4AaABAg,@Irkham-bb1pk,Ini mah sbuah cerita dongeng😂,0,0,2025-01-06T09:52:14Z,False
UgyUdfSx-vTcacc0oP94AaABAg,@ArifinZA-e4g,"Turut prihatin ya & 
Kejadian ini mirip dg yg kami alami 3 minggu lalu dg proses yg relatif sama ;  disangkakan ; 
# data pribadu ka. I dipake oleh gembong narkoba & telah dikirim uang mrk ke rekening kami & dianggap sbg komplotan 
# sama, kmd ditlp & video call ( sayang ga sempat kami screenshot) wajah mrk yg pake seragam polisi, disuruh buat lapairan, tlp jarak jauh, diinterogasi jasa polisi (ngaku nya) dst,  
# ringkasnya, minta ditransfer ke rekening mrk & kmd tsk kami lakukan,  terus mrk tlp ber xx;  sadarkah kami
# alhamdulillah disadarkan Allah,  selamat
Semoga jangan ada lagi korban & waspada, penipuan dg cara baru",0,1,2025-01-05T16:06:51Z,False
UgyUdfSx-vTcacc0oP94AaABAg.ACvJ779QJGmAEs4JJLT1rJ,@herugunawan2060,Data ktpnya dimanfatkan tidak kak,0,0,2025-02-23T03:02:31Z,True
UgzMaqNrsKW9US02Y4t4AaABAg,@hendrybraja7053,Kenapa wajah yang mengaku polisi di blur,0,0,2025-01-05T12:25:12Z,False
Ugw4B2n-_hnuekfM1LZ4AaABAg,@MrYana1978,begooooooooooooooooooooooooooo,0,0,2025-01-04T18:56:47Z,False
UgwY27y_rXmvWnwx_QN4AaABAg,@barlikuswanto,Wajah pol kok di sensor 😅,0,0,2025-01-03T14:13:50Z,False
UgyXgtolGNuZKMGqtGx4AaABAg,@yohanatheresia2121,Ikut prihatin mas. Smg rejeki berlimpah. Dan sgl data mas aman semua,0,1,2025-01-02T13:18:34Z,False
UgyXgtolGNuZKMGqtGx4AaABAg.ACnHTr7A5goADceoisZW_B,@agusprayitno1930,Modus palsu,0,0,2025-01-23T06:51:01Z,True
UgwITkJgIL2AAImEzP54AaABAg,@penonton19,Di fb banyak penipuan bak sepeda listrik ataupun kiriman brg yg gk sesuwai,0,0,2025-01-01T22:52:46Z,False
UgxTwfsHvdy5FE05n2R4AaABAg,@BundaSania-q4x,"Pake baju polisi""a gede banget gak ngepas mas bro",1,0,2025-01-01T05:23:53Z,False
UgzJImfhPGc7CVzpKv94AaABAg,@thiaarnott88,"Iya, jadilah orang pandai😀 .. never Ever ever… ngangkat telp :jawab SMS..bila … tak kenal ..aduuuh itu kan masuk akal my friend",0,0,2025-01-01T00:01:42Z,False
UgxFpjdESt1yRIS6aLN4AaABAg,@OppoReno-x2k,"Polisi perwira pertama ko gada antribut nya, ga rapi .hrsnya mulai curiga..itu nipu",0,0,2024-12-31T17:12:04Z,False
UgygqR0LOapK3Pca5Sp4AaABAg,@nanikverawati970,"Untung mas saya tadi pagi ya di tlpn katanya dari pos paket barang yg blm di ambil  katanya  sempat si bajingan tanyak"" nama, no Hp untungnya aq bilang Hp saudara dari situ aq mulai curiga langsung sy tutup tlpnnya",0,0,2024-12-31T12:59:30Z,False
UgxvAu-VfbFsneklXx54AaABAg,@rizkaanggun4659,"Terimakasih sudah share bang. Barusan dapet telpon kaya gitu, saya bilang ""musnahkan aja paketnya mbak, saya males ngurusnya"" wkw",0,0,2024-12-31T05:23:25Z,False
Ugx2BLN1_1lM2L0TZyd4AaABAg,@anneaiko6717,Pasti kok logatnya batak ya ..😢😢😢,0,0,2024-12-31T02:03:42Z,False
Ugzepbc7kRSxAqq0J0V4AaABAg,@ivonneangelina5223,"Video yg membantu, tp lbh baik lagi tanpa kata2 kotor/binatang. Maaf sblmnya.",0,0,2024-12-31T01:14:41Z,False
UgyfD1m55BTQsXaL6tJ4AaABAg,@YosiantoPribadi-g6x,Lu sendiri yg tolol merasa pintar bnyk bacot. kl org yg lugu akan diabaikan tlpn penipu itu,0,0,2024-12-31T00:16:17Z,False
UgxVqciyTKv1C2WAoS94AaABAg,@hansalie5546,"Klu kerugian atau penipuan /pencurian dibawsh 2,5 juta tdk akan diproses lanjut bro.",0,0,2024-12-30T19:40:43Z,False
UgyZ_Vt54WMNM8Enan94AaABAg,@muhammadyusup9110,Tolol kalo Sampek ketipu,0,0,2024-12-30T16:12:18Z,False
UgzdKiXV4phyWFH_11x4AaABAg,@senneljalak,Kebodohanmu kamu cerita kan. Masak jadi orang bodoh gak malu.,0,0,2024-12-29T06:30:08Z,False
UgxSpV4x105-DuvuJTZ4AaABAg,@djohanmaapi78,"Banyak logo lembaga yg mereka pakai. Untuk meyakinkan calon yg di tipu.
Ini akibat PD sok ""pinter ngoceh, sisegala tahu ...
Jadi gak waspada....
Dan di gertak atau dirayu bisa ...bentar lagi yaa dipinjolin ..dong ..
Curiga waktu pindah kepolisi harus pencet sana sini..apa lagi transfer..itu yg harus tidak dilakukan..... Jangan pernah transaksi transfer kecuali kita yg lakukan karena kita sendiri yg transaksi...itu",0,0,2024-12-28T16:48:16Z,False
Ugzx2ZW_T_IPmbKTgWx4AaABAg,@bonurtobing523,Berarti juga mereka menghipnotis si mas. Jadi mau saja menuruti apa yang  mereka mau.,0,0,2024-12-28T01:34:17Z,False
UgzltfKVWRBoiF0lAp54AaABAg,@srichandrawati1044,Tangkap dong segera pak Pol.. sdh jelas wajahnya,0,0,2024-12-28T01:25:52Z,False
Ugxnbvkbs3_fBu0IYLl4AaABAg,@mocharif376,"Semua  MANUSIA. PASTI. PERNAH 
KENA.  TIPU.   
YANG.   PENTING . KITA.   HARUS 
MENJADI KAN.  SEBAGAI.  PELAJARAN.   BERHARGA. 
SAYA.   DULU.   PERNAH.  DI. 
   TIPU.   ASURANSI.
       ""   BUMI.  PUTERA  """,0,0,2024-12-28T00:59:51Z,False
